id,pop
4835,7506
4836,10892
4837,4007
4838,11996
4839,2411
4840,10309
4841,6448
4842,6731
4843,11953
4844,6332
4845,3772
4846,5613
4847,1163
4848,5959
4849,3588
4850,1966
4851,5281
4852,2206
4853,4098
4854,3387
4855,2474
4856,5417
4857,2524
4858,1875
4859,4298
4860,3606
4861,2790
4862,2785
4863,7598
4864,4006
4865,5848
4866,6687
4867,3822
4868,2985
4869,2294
4870,4641
4871,3967
4872,3616
4873,4587
4874,4588
4875,1872
4876,6120
4877,2550
4878,5351
4879,4097
4880,4802
4881,3357
4882,2811
4883,1364
4884,2667
4885,7265
4886,5031
4887,6613
4888,8047
4889,3106
4890,2760
4891,3127
4892,2697
4893,2653
4894,4253
4895,3293
4896,4750
4897,4199
4898,3630
4899,2798
4900,2795
4901,5456
4902,6774
4903,2591
4904,5680
4905,2325
4906,7410
4907,6302
4908,7570
4909,4776
4910,4528
4911,6256
4912,4232
4913,3795
4914,7643
4915,5733
4916,6273
4917,6555
4918,2692
4919,4057
4920,5805
4921,1387
4922,5444
4923,3817
4924,3338
4925,1632
4926,1737
4927,3654
4928,7436
4929,2093
4930,5125
4931,4535
4932,4726
4933,4825
4934,5192
4935,4412
4936,4022
4937,2773
4938,3983
4939,7573
4940,4114
4941,4210
4942,3883
4943,13919
4944,5430
4945,5450
4946,4854
4947,3846
4948,3817
4949,4000
4950,2377
4951,4706
4952,1591
4953,2338
4954,3736
4955,2368
4956,1526
4957,3595
4958,5780
4959,2777
4960,3460
4961,1393
4962,4444
4963,17381
4964,14410
4965,19505
4966,45196
4967,28560
4968,12003
4969,7076
4970,14361
4971,12785
4972,16303
4973,8399
4974,1225
4975,6804
4976,9062
4977,7984
4978,7232
4979,12977
4980,1713
4981,1893
4982,1712
4983,1348
4984,1274
4985,1854
4986,10240
4987,6718
4988,9314
4989,8212
4990,15887
4991,18981
4992,7390
4993,10964
4994,2918
4995,8288
4996,7038
4997,3502
4998,1626
4999,1676
5000,2917
5001,1891
5002,2501
5003,1813
5004,2642
5005,2286
5006,1228
5007,1120
5008,575
5009,2808
5010,3141
5011,1449
5012,3726
5013,2364
5014,6308
5015,3390
5016,3247
5017,2281
5018,3703
5019,4701
5020,4547
5021,1574
5022,6175
5023,1552
5024,1439
5025,4319
5026,7152
5027,4047
5028,4784
5029,1913
5030,1588
5031,3738
5032,6642
5033,2345
5034,2604
5035,6325
5036,4476
5037,3743
5038,3145
5039,5195
5040,1539
5041,4493
5042,2105
5043,5317
5044,8156
5045,3020
5046,5968
5047,5741
5048,9222
5049,7611
5050,6922
5051,4547
5052,6189
5053,5286
5054,8573
5055,5146
5056,7803
5057,4047
5058,4037
5059,6082
5060,6181
5061,7933
5062,6532
5063,5665
5064,4517
5065,4712
5066,6999
5067,4946
5068,9749
5069,9686
5070,7276
5071,4303
5072,4281
5073,10386
5074,4045
5075,4453
5076,8905
5077,5932
5078,8387
5079,5177
5080,6353
5081,5139
5082,8751
5083,7384
5084,4674
5085,8998
5086,6978
5087,6629
5088,8345
5089,5362
5090,5406
5091,6977
5092,7012
5093,5010
5094,9435
5095,9271
5096,4418
5097,8646
5098,8511
5099,6339
5100,7990
5101,5684
5102,4901
5103,5039
5104,10673
5105,10131
5106,10106
5107,13027
5108,5976
5109,6920
5110,7341
5111,6483
5112,6276
5113,7640
5114,8251
5115,6020
5116,9750
5117,5458
5118,6668
5119,6468
5120,4249
5121,7608
5122,6200
5123,6545
5124,6458
5125,9583
5126,6594
5127,5779
5128,6777
5129,13920
5130,10952
5131,11963
5132,8148
5133,9329
5134,4422
5135,8588
5136,6063
5137,12512
5138,8209
5139,5955
5140,4619
5141,9760
5142,8354
5143,4553
5144,4869
5145,4546
5146,4774
5147,4398
5148,4454
5149,6282
5150,5938
5151,6148
5152,4677
5153,4048
5154,6081
5155,8112
5156,6502
5157,8271
5158,4255
5159,5506
5160,5996
5161,5661
5162,4204
5163,5054
5164,7199
5165,5970
5166,8387
5167,6804
5168,4810
5169,5174
5170,6682
5171,10572
5172,13689
5173,10087
5174,10272
5175,6518
5176,13394
5177,7555
5178,11100
5179,13838
5180,15639
5181,8531
5182,10467
5183,9634
5184,15855
5185,12845
5186,8763
5187,11519
5188,20369
5189,12753
5190,11798
5191,9119
5192,11860
5193,9710
5194,7656
5195,16069
5196,6603
5197,4687
5198,6501
5199,6445
5200,9942
5201,7753
5202,9516
5203,11805
5204,8266
5205,4104
5206,5861
5207,14162
5208,13664
5209,5133
5210,4680
5211,16382
5212,2991
5213,6355
5214,3228
5215,5169
5216,13549
5217,6439
5218,8729
5219,13672
5220,1079
5221,10495
5222,9490
5223,11683
5224,5362
5225,1997
5226,7325
5227,8148
5228,9200
5229,14578
5230,8653
5231,12849
5232,11844
5233,6599
5234,7206
5235,5461
5236,5119
5237,9430
5238,11186
5239,3863
5240,3319
5241,11510
5242,5554
5243,19665
5244,9496
5245,3209
5246,4745
5247,10869
5248,6757
5249,11728
5250,2992
5251,6192
5252,4815
5253,7152
5254,4855
5255,9173
5256,4847
5257,5227
5258,1449
5259,3200
5260,1800
5261,3258
5262,2412
5263,3184
5264,4548
5265,2599
5266,1667
5267,4770
5268,3275
5269,3699
5270,2042
5271,3537
5272,1978
5273,2567
5274,3041
5275,4713
5276,1922
5277,2399
5278,1199
5279,8878
5280,23929
5281,28997
5282,21214
5283,10741
5284,31663
5285,14240
5286,7366
5287,8323
5288,7724
5289,9948
5290,8769
5291,9095
5292,23988
5293,11878
5294,21915
5295,15585
5296,25420
5297,19021
5298,20896
5299,15883
5300,15980
5301,9414
5302,12495
5303,16396
5304,8955
5305,4123
5306,12414
5307,11169
5308,10718
5309,8957
5310,5813
5311,8335
5312,8007
5313,7463
5314,20069
5315,6222
5316,8789
5317,8522
5318,11592
5319,6441
5320,6377
5321,12114
5322,9351
5323,5597
5324,3069
5325,4680
5326,7154
5327,11839
5328,9198
5329,5645
5330,6313
5331,1833
5332,10676
5333,8376
5334,8448
5335,19447
5336,11755
5337,7931
5338,8463
5339,12022
5340,12255
5341,7318
5342,6521
5343,18369
5344,4227
5345,4089
5346,16165
5347,12137
5348,14805
5349,12920
5350,7567
5351,14764
5352,13822
5353,10541
5354,11808
5355,20569
5356,9901
5357,7584
5358,9779
5359,10629
5360,10539
5361,6642
5362,14453
5363,10653
5364,8412
5365,5904
5366,19896
5367,16398
5368,19919
5369,22147
5370,8041
5371,9787
5372,14051
5373,16509
5374,17507
5375,14277
5376,12846
5377,11891
5378,19757
5379,10167
5380,11190
5381,10442
5382,13979
5383,18302
5384,11801
5385,11511
5386,9420
5387,9196
5388,8484
5389,7791
5390,16236
5391,14338
5392,8371
5393,7876
5394,10098
5395,3954
5396,5292
5397,5958
5398,6584
5399,7233
5400,17730
5401,15047
5402,9917
5403,16022
5404,11138
5405,13476
5406,15193
5407,8186
5408,7439
5409,6813
5410,10876
5411,10353
5412,7631
5413,7569
5414,7362
5415,6766
5416,1682
5417,6781
5418,14851
5419,13928
5420,12461
5421,9349
5422,12580
5423,17510
5424,4732
5425,3557
5426,6418
5427,10744
5428,15878
5429,8419
5430,10994
5431,14036
5432,4087
5433,3773
5434,6235
5435,3348
5436,11861
5437,6114
5438,7483
5439,9811
5440,2434
5441,8382
5442,30532
5443,2495
5444,30684
5445,4026
5446,5862
5447,19763
5448,44753
5449,16241
5450,9210
5451,10691
5452,1950
5453,1904
5454,19158
5455,26120
5456,14272
5457,15854
5458,14996
5459,17032
5460,24686
5461,8076
5462,37541
5463,18990
5464,10687
5465,9586
5466,7598
5467,13640
5468,17892
5469,11115
5470,7815
5471,6287
5472,8854
5473,15412
5474,16212
5475,7588
5476,12488
5477,10871
5478,9694
5479,19100
5480,9640
5481,6797
5482,6853
5483,5772
5484,4701
5485,9265
5486,14652
5487,9121
5488,13593
5489,12373
5490,11921
5491,3690
5492,6663
5493,4446
5494,5994
5495,1239
5496,6486
5497,2128
5498,8655
5499,1382
5500,3181
5501,2598
5502,1852
5503,15643
5504,8814
5505,9494
5506,7720
5507,4662
5508,5810
5509,3790
5510,4152
5511,4433
5512,4605
5513,5142
5514,3589
5515,13292
5516,4364
5517,7260
5518,4148
5519,2885
5520,3220
5521,6007
5522,2426
5523,3908
5524,2349
5525,2740
5526,4840
5527,2259
5528,1977
5529,1553
5530,3155
5531,4036
5532,2368
5533,3476
5534,2101
5535,2727
5536,2080
5537,5129
5538,5074
5539,6754
5540,2498
5541,4009
5542,3138
5543,7672
5544,5712
5545,3903
5546,3798
5547,3891
5548,14683
5549,6605
5550,10457
5551,4450
5552,7139
5553,5784
5554,4814
5555,5028
5556,17885
5557,8280
5558,13062
5559,9863
5560,6719
5561,10547
5562,10198
5563,4678
5564,5509
5565,4982
5566,3783
5567,6988
5568,8271
5569,17704
5570,5904
5571,6678
5572,5204
5573,5337
5574,4558
5575,2783
5576,3149
5577,2210
5578,10792
5579,1941
5580,1434
5581,5517
5582,4448
5583,2778
5584,3919
5585,3123
5586,3658
5587,1916
5588,1657
5589,1647
5590,1636
5591,1335
5592,1053
5593,4556
5594,2227
5595,3223
5596,2368
5597,4291
5598,2060
5599,4527
5600,4354
5601,4221
5602,4055
5603,2019
5604,2311
5605,2552
5606,2163
5607,4270
5608,6604
5609,1632
5610,5449
5611,5337
5612,2944
5613,3071
5614,1326
5615,3531
5616,2536
5617,1430
5618,3418
5619,3142
5620,2006
5621,2502
5622,1734
5623,3027
5624,1812
5625,1121
5626,3998
5627,2963
5628,2310
5629,3273
5630,5074
5631,881
5632,2927
5633,3101
5634,1908
5635,8412
5636,3291
5637,1316
5638,8725
5639,5226
5640,1795
5641,3047
5642,3408
5643,2584
5644,1770
5645,391
5646,2644
5647,974
5648,3642
5649,3741
5650,2811
5651,4793
5652,1485
5653,5677
5654,2406
5655,5557
5656,1995
5657,2423
5658,2234
5659,6143
5660,5111
5661,3533
5662,6011
5663,3924
5664,2627
5665,2680
5666,1667
5667,822
5668,3446
5669,2455
5670,3666
5671,6909
5672,2725
5673,5838
5674,3620
5675,2431
5676,3579
5677,1492
5678,1447
5679,3624
5680,1594
5681,1425
5682,435
5683,4565
5684,3940
5685,2507
5686,3483
5687,1575
5688,2136
5689,4829
5690,7174
5691,3640
5692,4316
5693,4731
5694,3471
5695,9903
5696,2521
5697,4834
5698,5349
5699,7004
5700,2568
5701,8832
5702,3210
5703,3975
5704,3981
5705,4518
5706,2261
5707,7698
5708,2957
5709,3062
5710,4014
5711,4907
5712,2634
5713,4209
5714,2923
5715,14448
5716,13477
5717,13853
5718,14225
5719,8402
5720,4359
5721,13169
5722,15763
5723,1993
5724,1247
5725,3580
5726,4775
5727,2803
5728,2510
5729,1801
5730,5263
5731,9201
5732,2639
5733,1327
5734,1233
5735,1878
5736,8247
5737,2364
5738,1292
5739,1558
5740,1983
5741,2841
5742,1955
5743,1986
5744,6802
5745,3708
5746,1959
5747,1559
5748,961
5749,1280
5750,1540
5751,3532
5752,847
5753,579
5754,3473
5755,1555
5756,8492
5757,4331
5758,763
5759,2052
5760,1245
5761,3839
5762,1626
5763,2551
5764,693
5765,1945
5766,5944
5767,2982
5768,1312
5769,2606
5770,992
5771,4411
5772,5221
5773,1046
5774,504
5775,908
5776,1227
5777,2224
5778,1662
5779,2642
5780,2628
5781,4991
5782,3612
5783,1695
5784,1272
5785,2315
5786,7615
5787,980
5788,3974
5789,1266
5790,1614
5791,1549
5792,2721
5793,1655
5794,2239
5795,2358
5796,2071
5797,1976
5798,2156
5799,2233
5800,1183
5801,1652
5802,2344
5803,790
5804,1192
5805,2506
5806,2263
5807,1960
5808,3234
5809,1662
5810,4164
5811,2595
5812,2503
5813,1358
5814,4844
5815,996
5816,1509
5817,1578
5818,4419
5819,6628
5820,6770
5821,2341
5822,2796
5823,4565
5824,4775
5825,12233
5826,3438
5827,3335
5828,2763
5829,1959
5830,2260
5831,5606
5832,4197
5833,1577
5834,3521
5835,2822
5836,1861
5837,7200
5838,2252
5839,2704
5840,2096
5841,1305
5842,2821
5843,2119
5844,3397
5845,4455
5846,2635
5847,2933
5848,2329
5849,1262
5850,1606
5851,7915
5852,8214
5853,3914
5854,7365
5855,3837
5856,3103
5857,2482
5858,1954
5859,2741
5860,2975
5861,5911
5862,6662
5863,2073
5864,5185
5865,4078
5866,4651
5867,2208
5868,3568
5869,4148
5870,2885
5871,4675
5872,3704
5873,3606
5874,3945
5875,3564
5876,4635
5877,5458
5878,1776
5879,4536
5880,6772
5881,2263
5882,4308
5883,2769
5884,2957
5885,1574
5886,2095
5887,4340
5888,4242
5889,3177
5890,5429
5891,5058
5892,3570
5893,2596
5894,5024
5895,3757
5896,2986
5897,5281
5898,3630
5899,3049
5900,3949
5901,1968
5902,4270
5903,7193
5904,3133
5905,3353
5906,7242
5907,2183
5908,8153
5909,6321
5910,4254
5911,1525
5912,13814
5913,3776
5914,6927
5915,3249
5916,4635
5917,6560
5918,11110
5919,2570
5920,8611
5921,952
5922,10220
5923,5344
5924,2408
5925,4161
5926,7009
5927,11373
5928,10961
5929,10019
5930,16593
5931,9922
5932,20972
5933,19116
5934,10765
5935,14414
5936,12802
5937,20504
5938,3282
5939,17259
5940,4709
5941,4782
5942,6308
5943,2196
5944,12727
5945,13718
5946,3141
5947,3941
5948,7250
5949,19389
5950,15063
5951,3499
5952,9096
5953,1790
5954,2467
5955,3909
5956,919
5957,1977
5958,6680
5959,2615
5960,1601
5961,2645
5962,1205
5963,4171
5964,1013
5965,3043
5966,3697
5967,1231
5968,1725
5969,3240
5970,8830
5971,3862
5972,2839
5973,3668
5974,4205
5975,2548
5976,2032
5977,15642
5978,1548
5979,1865
5980,3635
5981,2141
5982,3506
5983,2174
5984,7212
5985,10679
5986,5246
5987,12428
5988,16554
5989,12579
5990,46775
5991,9138
5992,13005
5993,4942
5994,21410
5995,4015
5996,6462
5997,9763
5998,5494
5999,6446
6000,13889
6001,11153
6002,9553
6003,15670
6004,17871
6005,22924
6006,14658
6007,18692
6008,19840
6009,26909
6010,21007
6011,5194
6012,5328
6013,6755
6014,6256
6015,8320
6016,3409
6017,4538
6018,7768
6019,8377
6020,7622
6021,6282
6022,7576
6023,7349
6024,24740
6025,10353
6026,13892
6027,3552
6028,3157
6029,11019
6030,6211
6031,8625
6032,8082
6033,8972
6034,2951
6035,9585
6036,3042
6037,6749
6038,9784
6039,8379
6040,6799
6041,5691
6042,14141
6043,9618
6044,12881
6045,8628
6046,9731
6047,13792
6048,5979
6049,5353
6050,13301
6051,13270
6052,1843
6053,4889
6054,5707
6055,2190
6056,10463
6057,2610
6058,13710
6059,5731
6060,20414
6061,4713
6062,5241
6063,8293
6064,9097
6065,6904
6066,9957
6067,4225
6068,5371
6069,7939
6070,7722
6071,10622
6072,12448
6073,10842
6074,4329
6075,4861
6076,15630
6077,9687
6078,9156
6079,1544
6080,7989
6081,10791
6082,3255
6083,4754
6084,4514
6085,8525
6086,3581
6087,11814
6088,11597
6089,9459
6090,5093
6091,4093
6092,7257
6093,3163
6094,1902
6095,2971
6096,2633
6097,5468
6098,9287
6099,3444
6100,2433
6101,5724
6102,2393
6103,4619
6104,8277
6105,4403
6106,2378
6107,1454
6108,1363
6109,2392
6110,3816
6111,6358
6112,5371
6113,2922
6114,5927
6115,3286
6116,1860
6117,2634
6118,1595
6119,2804
6120,1793
6121,2828
6122,3185
6123,4390
6124,1807
6125,2608
6126,2942
6127,3508
6128,2421
6129,2672
6130,6067
6131,4132
6132,1858
6133,5438
6134,4509
6135,4738
6136,2259
6137,3827
6138,2187
6139,2258
6140,2663
6141,1918
6142,2200
6143,3410
6144,3066
6145,6214
6146,4911
6147,1743
6148,6244
6149,2341
6150,5031
6151,13432
6152,5089
6153,9332
6154,9518
6155,5627
6156,6396
6157,12724
6158,4769
6159,16165
6160,1891
6161,6954
6162,10448
6163,8633
6164,6505
6165,1621
6166,4249
6167,1487
6168,6802
6169,3667
6170,3576
6171,3692
6172,3118
6173,3102
6174,5453
6175,9585
6176,3376
6177,3033
6178,3708
6179,2257
6180,3068
6181,2789
6182,3504
6183,2358
6184,3040
6185,2899
6186,2049
6187,3093
6188,4333
6189,1750
6190,1772
6191,2654
6192,5945
6193,10612
6194,4650
6195,2160
6196,3853
6197,3533
6198,4299
6199,1914
6200,2250
6201,4437
6202,2378
6203,2832
6204,1335
6205,2006
6206,2511
6207,2103
6208,3350
6209,2489
6210,1830
6211,3516
6212,5670
6213,4528
6214,2590
6215,5173
6216,1930
6217,5963
6218,3076
6219,6509
6220,4849
6221,3826
6222,3414
6223,4423
6224,4064
6225,5287
6226,3024
6227,1259
6228,1760
6229,3094
6230,3008
6231,1244
6232,3392
6233,3905
6234,4045
6235,2307
6236,2324
6237,10578
6238,13391
6239,26801
6240,6246
6241,14599
6242,8015
6243,12132
6244,17803
6245,13331
6246,15594
6247,10774
6248,1594
6249,12678
6250,5908
6251,8181
6252,13686
6253,13306
6254,8240
6255,13665
6256,12508
6257,10608
6258,8320
6259,8908
6260,8354
6261,15811
6262,12125
6263,14182
6264,8435
6265,11080
6266,7407
6267,11358
6268,11550
6269,10727
6270,10471
6271,13191
6272,8134
6273,13727
6274,6141
6275,17316
6276,15925
6277,12636
6278,13595
6279,11094
6280,15654
6281,7491
6282,9216
6283,21542
6284,15212
6285,9413
6286,13406
6287,12689
6288,6704
6289,5585
6290,8198
6291,6708
6292,7882
6293,8044
6294,8159
6295,6511
6296,13113
6297,6444
6298,12236
6299,6913
6300,9301
6301,9639
6302,13807
6303,33119
6304,47411
6305,18683
6306,15801
6307,11639
6308,15394
6309,11839
6310,7330
6311,10489
6312,12204
6313,9432
6314,10356
6315,15133
6316,13364
6317,26354
6318,13047
6319,9884
6320,8461
6321,1816
6322,7321
6323,3519
6324,5751
6325,2024
6326,5551
6327,10662
6328,7027
6329,7120
6330,6092
6331,7478
6332,2441
6333,8185
6334,7354
6335,3211
6336,4971
6337,2799
6338,6764
6339,3949
6340,4488
6341,3915
6342,4350
6343,2587
6344,5262
6345,3425
6346,6304
6347,7313
6348,7532
6349,7582
6350,11524
6351,7601
6352,7805
6353,13682
6354,16411
6355,16663
6356,12120
6357,14595
6358,7730
6359,6770
6360,4769
6361,6211
6362,3066
6363,2821
6364,5318
6365,2651
6366,3294
6367,2907
6368,3691
6369,3722
6370,3928
6371,4953
6372,3785
6373,6742
6374,6078
6375,4697
6376,2840
6377,5946
6378,9019
6379,3242
6380,7994
6381,6830
6382,7180
6383,6064
6384,6539
6385,6550
6386,6608
6387,4467
6388,5460
6389,6927
6390,6025
6391,4338
6392,7181
6393,6281
6394,6490
6395,5756
6396,6342
6397,3467
6398,4377
6399,3354
6400,6302
6401,4560
6402,7672
6403,5419
6404,4852
6405,2611
6406,6712
6407,7509
6408,10570
6409,4764
6410,833
6411,5142
6412,9144
6413,6839
6414,8862
6415,6727
6416,15971
6417,842
6418,6166
6419,14390
6420,4584
6421,4788
6422,5234
6423,3839
6424,4264
6425,4277
6426,3012
6427,9564
6428,4369
6429,5742
6430,6188
6431,6898
6432,8540
6433,7000
6434,5850
6435,7263
6436,5467
6437,8132
6438,6666
6439,6738
6440,6838
6441,5234
6442,9105
6443,5193
6444,8056
6445,11401
6446,7940
6447,7345
6448,12386
6449,7739
6450,6043
6451,8983
6452,6448
6453,4964
6454,13031
6455,5593
6456,5637
6457,4740
6458,5892
6459,6750
6460,11561
6461,4439
6462,5642
6463,7974
6464,9673
6465,6206
6466,6778
6467,10173
6468,16804
6469,7296
6470,6077
6471,6153
6472,8319
6473,5464
6474,6869
6475,6383
6476,7437
6477,6024
6478,6145
6479,6016
6480,4006
6481,5175
6482,10885
6483,9116
6484,7319
6485,13405
6486,5186
6487,7596
6488,6536
6489,4965
6490,8253
6491,11033
6492,8340
6493,4069
6494,4176
6495,6176
6496,5152
6497,5241
6498,4662
6499,12349
6500,5609
6501,14135
6502,8409
6503,12591
6504,11601
6505,16680
6506,20760
6507,8438
6508,7070
6509,9642
6510,4034
6511,4720
6512,6257
6513,8008
6514,6888
6515,7481
6516,4541
6517,8968
6518,11489
6519,11774
6520,6103
6521,8561
6522,10577
6523,8880
6524,10109
6525,11930
6526,11783
6527,8578
6528,9578
6529,17544
6530,4935
6531,8664
6532,5712
6533,6980
6534,7958
6535,5997
6536,7050
6537,9255
6538,10455
6539,10172
6540,4531
6541,10625
6542,9704
6543,7787
6544,6971
6545,6444
6546,3959
6547,7565
6548,6198
6549,12497
6550,8100
6551,5647
6552,8412
6553,4405
6554,5689
6555,4664
6556,6922
6557,7251
6558,1664
6559,14734
6560,4654
6561,6524
6562,7632
6563,7971
6564,5603
6565,8202
6566,5316
6567,8747
6568,11020
6569,13276
6570,10945
6571,14157
6572,4559
6573,7528
6574,11527
6575,6867
6576,4328
6577,9208
6578,4075
6579,4232
6580,4583
6581,7035
6582,6950
6583,4934
6584,6861
6585,5399
6586,14548
6587,10350
6588,4968
6589,7283
6590,9464
6591,7195
6592,6162
6593,7117
6594,9081
6595,8812
6596,9674
6597,4599
6598,6999
6599,5733
6600,5849
6601,4983
6602,5320
6603,14123
6604,5652
6605,5951
6606,10199
6607,5814
6608,3787
6609,4655
6610,13268
6611,6119
6612,8063
6613,6857
6614,12611
6615,7212
6616,8342
6617,5650
6618,5661
6619,3534
6620,5044
6621,3418
6622,12116
6623,8383
6624,7009
6625,9673
6626,10652
6627,9111
6628,7524
6629,6197
6630,8747
6631,11809
6632,7907
6633,5245
6634,3999
6635,5562
6636,5286
6637,8351
6638,5446
6639,6443
6640,5100
6641,4098
6642,4293
6643,9012
6644,11923
6645,5952
6646,7096
6647,7256
6648,5490
6649,4378
6650,5121
6651,10834
6652,6893
6653,3289
6654,12126
6655,11680
6656,5406
6657,3664
6658,5306
6659,4060
6660,5946
6661,5196
6662,7457
6663,7965
6664,5003
6665,7310
6666,4258
6667,3925
6668,5362
6669,7636
6670,7389
6671,8880
6672,2772
6673,4976
6674,3041
6675,3580
6676,3390
6677,9207
6678,3422
6679,9645
6680,5544
6681,7673
6682,11803
6683,5693
6684,9143
6685,5661
6686,6078
6687,4125
6688,2837
6689,6301
6690,6438
6691,5545
6692,3918
6693,4882
6694,8039
6695,5666
6696,9271
6697,5909
6698,5599
6699,5399
6700,11508
6701,4063
6702,7241
6703,6758
6704,5551
6705,8535
6706,8079
6707,8901
6708,11896
6709,4934
6710,7052
6711,5401
6712,10956
6713,10519
6714,6296
6715,5934
6716,14479
6717,6511
6718,6134
6719,2788
6720,14617
6721,6924
6722,4983
6723,8403
6724,4877
6725,4822
6726,7788
6727,4948
6728,12535
6729,7758
6730,6944
6731,11233
6732,6507
6733,10158
6734,10965
6735,7841
6736,5902
6737,14216
6738,4616
6739,4119
6740,3429
6741,9910
6742,5746
6743,7936
6744,9970
6745,6706
6746,8571
6747,3996
6748,3788
6749,7857
6750,6830
6751,4015
6752,6316
6753,6110
6754,5864
6755,8068
6756,5771
6757,3373
6758,6094
6759,5927
6760,6398
6761,5671
6762,6722
6763,5383
6764,8663
6765,10319
6766,10758
6767,5431
6768,4893
6769,6804
6770,5688
6771,9381
6772,6681
6773,11907
6774,10197
6775,6806
6776,17603
6777,10769
6778,9017
6779,15734
6780,14774
6781,4431
6782,8347
6783,1753
6784,4117
6785,3594
6786,7219
6787,5816
6788,4567
6789,9538
6790,3373
6791,2853
6792,4340
6793,4182
6794,11615
6795,3842
6796,4966
6797,5085
6798,3166
6799,9946
6800,3214
6801,4256
6802,7412
6803,5711
6804,3711
6805,2219
6806,4881
6807,6545
6808,1731
6809,5173
6810,2826
6811,4451
6812,4551
6813,5453
6814,2508
6815,4731
6816,3141
6817,2885
6818,4517
6819,2271
6820,2219
6821,5709
6822,3333
6823,4901
6824,1655
6825,4604
6826,8755
6827,12158
6828,12852
6829,8365
6830,6282
6831,5255
6832,6938
6833,7110
6834,3981
6835,8547
6836,6285
6837,6173
6838,4420
6839,2724
6840,3990
6841,4190
6842,8377
6843,1937
6844,6277
6845,6354
6846,13093
6847,6610
6848,7930
6849,5060
6850,5724
6851,4999
6852,8535
6853,3954
6854,6380
6855,5372
6856,5240
6857,12672
6858,9269
6859,7342
6860,4689
6861,9341
6862,7902
6863,6288
6864,6565
6865,5364
6866,9538
6867,6243
6868,7393
6869,4309
6870,6081
6871,9157
6872,8580
6873,11611
6874,5617
6875,10068
6876,8292
6877,8957
6878,6101
6879,7968
6880,3549
6881,5285
6882,5513
6883,4803
6884,9201
6885,2972
6886,6452
6887,9209
6888,3137
6889,17673
6890,4163
6891,7764
6892,4090
6893,3635
6894,7577
6895,3582
6896,2732
6897,4017
6898,2452
6899,2736
6900,4144
6901,3203
6902,7269
6903,6653
6904,6299
6905,4099
6906,4136
6907,3009
6908,3474
6909,3528
6910,6378
6911,2035
6912,2396
6913,3709
6914,6258
6915,4728
6916,11140
6917,10023
6918,4725
6919,9713
6920,7242
6921,6428
6922,2342
6923,2177
6924,6040
6925,3196
6926,3375
6927,4763
6928,2415
6929,4875
6930,1974
6931,5395
6932,6914
6933,3890
6934,4460
6935,6674
6936,12353
6937,7605
6938,4458
6939,2551
6940,9122
6941,4371
6942,2133
6943,10526
6944,1496
6945,9177
6946,11828
6947,14116
6948,3741
6949,4313
6950,6155
6951,10116
6952,9428
6953,7601
6954,11064
6955,5012
6956,12300
6957,6237
6958,4515
6959,9618
6960,7628
6961,7905
6962,4629
6963,9275
6964,12636
6965,9540
6966,6843
6967,4000
6968,4719
6969,5026
6970,8577
6971,8350
6972,12760
6973,8107
6974,9025
6975,5124
6976,12750
6977,5318
6978,13734
6979,8122
6980,12842
6981,8046
6982,4095
6983,9558
6984,12253
6985,9032
6986,6530
6987,7383
6988,6819
6989,6595
6990,9329
6991,6744
6992,2833
6993,6989
6994,7355
6995,9659
6996,6953
6997,4487
6998,4517
6999,4389
7000,8315
7001,7780
7002,2595
7003,5289
7004,5189
7005,5221
7006,7133
7007,10508
7008,4999
7009,2383
7010,5281
7011,10762
7012,3558
7013,4118
7014,9143
7015,7435
7016,7543
7017,7182
7018,5643
7019,5835
7020,6754
7021,6192
7022,5801
7023,4639
7024,8757
7025,4711
7026,5716
7027,5950
7028,4128
7029,5581
7030,2664
7031,4489
7032,5943
7033,4303
7034,5565
7035,6376
7036,8067
7037,5932
7038,4346
7039,6734
7040,7680
7041,7071
7042,5310
7043,4287
7044,8178
7045,5485
7046,6269
7047,6000
7048,6116
7049,3308
7050,5055
7051,5617
7052,9045
7053,5702
7054,10095
7055,4681
7056,2732
7057,3777
7058,5091
7059,3996
7060,2587
7061,4887
7062,3867
7063,4470
7064,2381
7065,7887
7066,4153
7067,5262
7068,5440
7069,3152
7070,4648
7071,4849
7072,3370
7073,4272
7074,17630
7075,14350
7076,8737
7077,14625
7078,5484
7079,20663
7080,17489
7081,7887
7082,12371
7083,22155
7084,8138
7085,20414
7086,9273
7087,15110
7088,9566
7089,9137
7090,6532
7091,12169
7092,9849
7093,20260
7094,13278
7095,8010
7096,16101
7097,16213
7098,17298
7099,8239
7100,6140
7101,12440
7102,3350
7103,8264
7104,9246
7105,17255
7106,5749
7107,7179
7108,7165
7109,5006
7110,6590
7111,7225
7112,3581
7113,8462
7114,7313
7115,9809
7116,3907
7117,8947
7118,7604
7119,5745
7120,6051
7121,8959
7122,7787
7123,11383
7124,7674
7125,8261
7126,10140
7127,6760
7128,6931
7129,6505
7130,10083
7131,6276
7132,6130
7133,9027
7134,7492
7135,8574
7136,7906
7137,4779
7138,8342
7139,6554
7140,4919
7141,7916
7142,2726
7143,3696
7144,6010
7145,4350
7146,6608
7147,8083
7148,3507
7149,7502
7150,6632
7151,4387
7152,6350
7153,7662
7154,6030
7155,2921
7156,4345
7157,5454
7158,5452
7159,6006
7160,6736
7161,5921
7162,6112
7163,6927
7164,5775
7165,4185
7166,10605
7167,4103
7168,4019
7169,10220
7170,7776
