id,pop,coastline_distance_avg,lc_40_avg,lc_200_avg,lc_190_avg,lc_160_avg,lc_150_avg,lc_140_avg,lc_130_avg,lc_11_avg,nightlights_avg,inland_water_distance_avg,water_distance_avg,road_intersection_distance_avg,highway_distance_avg,elevation_avg,built_volume_avg,built_surface_avg,dens
6355,16663,17.0297508775351,3.436393178383385,99.20953588143526,0.12221997241706074,11.642757897815912,121.82065376365054,23.75835181844774,2.736383732693058,-0.016176286242123514,35.36717531201248,0.3184399537846748,0.7600483291792609,0.7059672291676823,0.19412481394275302,4.199200087144111,13867.078003120125,1813.1472308892355,25.995319812792513
6356,12120,15.02781173594132,2.10020778814563,96.55030371332518,0.3559168510157205,7.945401441205685,121.97705913814181,21.01535041641198,1.1213619166889517,-0.06553667623431292,25.00334036904034,0.4394890148657167,0.8745696946869269,0.7977274775796531,0.28166749016871373,3.8628171440441625,7161.731662591687,1186.700565403423,14.816625916870416
6357,14595,18.153151597433943,1.5689625313611535,100.01844353404472,0.3566727677011878,10.186286243965956,119.93810340447155,21.634136417047763,2.5616698226308436,-0.14979066306013403,34.5785338859248,0.4156717439977134,0.8597490264148246,0.8380376304068217,0.4023211409405964,3.8016972735645327,6827.195630081301,1118.698424796748,14.832317073170731
6358,7730,15.082735770089286,4.906919642857143,97.34953962053571,0.5210499899727957,10.8565185546875,123.82162388392857,24.958689662388394,2.2813339233398438,-0.4068375178745815,76.94310825892858,0.6624856676374163,1.1402017865862166,0.8687053680419922,0.2461446489606585,3.3635179792131695,6608.249553571429,1171.4224330357142,13.803571428571429
6359,6770,16.13236454693456,2.5552986271045106,100.16899618805591,0.7883710267431703,13.549333157957433,123.45201318297332,26.661106754288436,0.30887548502397355,-0.09802540799714105,45.49490251747141,0.6075133114030734,0.9116708835470934,1.3749199640644854,0.5152744550111181,3.3372466149142315,3357.580368487929,706.8645965692504,8.602287166454891
6360,4769,26.897886554955527,13.154587237928844,79.39465533672173,10.785222429584921,15.454089567450232,43.386515247776366,15.290705408195679,14.11135542407878,-10.506905012441761,0.15580442526339475,0.2657710604120341,0.8517389099560567,1.5507710128454575,0.46246081961761437,5.056341989623041,166.39644218551462,69.19771150995341,1.0099534095722151
6361,6211,31.928583083542836,11.942577898375555,80.13365403210211,12.541115717462773,13.153572809901373,42.13320984819184,12.554230474037904,11.983500229646102,-10.33161803809708,0.05403308060615995,0.38657973006762475,2.8743488324308646,1.8317577898375557,0.6344080305127151,5.02241240209824,116.84297041191259,49.34672331270547,1.20112163991491
6362,3066,36.67281671067006,9.087029286917334,82.11053577931537,10.785600077385288,8.891703984204296,42.51229060451566,10.906604208394027,8.061435952294246,-7.201783560178441,0.012399670683547519,0.6438984047819556,4.907861719319009,1.7124820050755645,0.6291736844501092,4.742724147054807,78.64545589038602,32.409186088856515,0.5582665695557174
6363,2821,31.14472790120539,4.850180402091704,88.41692271330655,5.038264816237296,7.596787014742378,49.94368574214134,18.817799426849444,6.911231830536516,-4.64014814390806,0.002781179829766299,0.32765160607716853,2.842607022571496,1.8249169541036399,0.5593883178105058,4.761732598676436,111.6446614275585,44.98547181517372,0.6667454502481683
6364,5318,34.131286150385606,0.9560320935089974,92.32861704691517,0.6069550109706379,3.987475397654242,52.947225457904885,20.49022935411311,3.977307160286793,-0.37593317889922073,2.617793615189187,0.14861440781149582,0.49217867422226463,0.6848264561827201,0.29559894944217946,5.183512788198907,1935.8647172236504,489.6540809768638,6.83547557840617
6365,2651,39.3965236232551,2.657709375958736,88.88717594723117,5.775735470355883,2.468166369458506,48.42230882804111,14.707327858950759,2.8105759366850744,-1.8255988804360332,0.020964616499606917,0.5236783449699915,3.5680942245743212,3.9356172821751803,1.4244945963242062,4.866013048396994,48.35520210154932,19.808201267448997,0.4066574628010431
6366,3294,32.03561015969741,0.5960130332823335,112.13001681025426,4.453753332501576,2.3524116312513135,71.10051350073545,29.829960338306368,1.8968389663006935,-0.3784255356216511,0.11656265595450725,0.5466461983216012,3.0263911962859846,3.260159204927506,2.2310355215118722,4.030908541710444,175.7216589619668,64.5644108531204,0.6921622189535617
6367,2907,30.64052332769391,1.3594122374821056,104.54378416189485,8.239407270789954,4.531174762493493,64.38615141853201,27.18672525702759,2.6064481084884177,-0.9574624676682066,0.021590084411525774,0.3950819961730544,2.192711468229438,3.4251879920939614,1.8966859403468246,4.454960185124935,90.02619078604893,36.633186654086416,0.37831858407079644
6368,3691,30.894295245191007,2.637062174038201,94.98465862909781,4.071358117718775,5.607825623137361,56.22244987808182,24.18593792332701,3.1354633208310756,-2.1439868779209563,0.02893870892934249,0.26088459735251285,1.2748391092776348,3.094064849464915,1.1985405007535221,4.718051510430778,194.48569154700624,78.74854375507992,1.0
6369,3722,36.15676241861587,0.42958812469857727,106.20807963588136,9.99075856794068,0.6041673927500302,64.91117826139377,23.565981432360743,1.2109339677025561,0.09556137684715607,0.005110386282040293,0.5076891639475826,4.688232833976368,2.4199449526766337,0.7286243020180251,4.288746006149023,154.79809199421268,62.16193558596576,0.8975162768266216
6370,3928,36.73466845058093,0.5263120878014086,99.90651360814897,8.584432322338055,0.9652146821034936,59.0328863600191,20.577958379754893,2.093121132918192,0.07000652764341775,0.006603221538130235,0.5459802710438882,3.261975519258316,2.5522951317045997,0.730871078828784,4.806472450461563,106.40724972147063,42.89248766512812,0.6251790545917555
6371,4953,37.08135257346623,1.1305219666985307,93.94310663344217,3.560861711097268,1.492368916749012,53.761444191441825,19.63211167081973,1.8057481418628631,-0.44236279959776165,0.16618493750939808,0.4136008187081114,1.415490170937876,2.2470669560384087,1.0559925761782523,4.967930352079395,170.15862905997594,68.22984511943633,0.8511771782093143
6372,3785,38.5055530929866,0.9209442900208498,117.67745271867612,8.538374006763856,2.2385254547543996,75.46898804833202,23.905533802863147,2.266181643190176,-0.506206988411561,0.0705164795883816,0.4508544665357401,1.8875633341952325,4.6294634062253746,2.0822474943360914,3.9565510490543736,323.09528500131336,120.59342986603625,0.9942211715261361
6373,6742,31.105707742827516,3.6189627306213272,122.86302065330108,10.396500577903561,7.104458769011407,81.09035279122018,31.071724853093674,1.875357307779554,-1.7423071651940027,0.19732296808838143,0.6059367776205496,1.5348067061117352,2.975057992892326,0.8246867776205496,3.612809002873315,403.683114414103,152.8654294849637,2.3304528171448324
6374,6078,32.475676460082155,1.326995299104751,117.57673245222361,6.80043799674049,3.0605754794382927,76.01331152884444,30.469500692087873,1.2252113763339436,-0.713694601575058,0.060539200638506874,0.7748059781880693,2.1128291603411324,4.748316872990713,2.0950513275250047,3.82347573227362,240.22566529737452,96.36099080192892,1.0855509912484371
6375,4697,33.64207783683402,0.08833681950803662,131.872326460041,3.2356997630635247,3.362154851194288,89.26383997182377,21.718375784451844,1.646239734086834,0.03899230331671043,0.24172029338899206,0.39713087238249234,0.9825693349369237,2.7221549612576843,1.0770311199250768,3.8384224313204407,222.5598424692623,89.36576267930327,1.203125
6376,2840,32.283456784712484,0.02920981429903905,129.75984396914447,4.755688442321178,2.5253867899719493,87.20632889200562,24.40617768232819,2.2340242318986676,0.10137756262052945,0.045505441288459854,0.6098417776998597,1.5786321824596774,3.522491617724404,1.381910857512272,3.971882670056101,130.1368075035063,53.144876402524545,0.7966339410939691
6377,5946,35.232763714819704,2.9240799956711743,123.06376429199648,9.800528735158311,3.6075489913148635,80.86395118733509,26.263271630386985,0.897561964909026,-0.7353429735598065,0.12520204139783284,0.7852699460958114,2.0077025615655235,3.7667033414412927,1.9386275131239006,3.7810782211961302,318.09100153913806,127.39575087950747,1.3073878627968338
6378,9019,25.80408364392202,2.6302599985665136,134.3047735091743,5.499428397362386,8.588464019495413,91.99450974770642,31.176928038990827,2.607295996989679,-2.090638438933486,0.07561153446862456,0.6399089848229644,5.872378512041284,2.199398607726491,0.7800286809238819,4.219065366972477,384.4079128440367,155.6453985091743,2.068577981651376
6379,3242,28.30751290008974,0.20124081569697877,135.33255122644331,3.455605988726443,8.43584308629973,94.4876701316183,26.59654969338917,1.4635905483472929,-0.050599454514038196,0.30612168923987626,0.4276999411667103,1.4580695962178432,2.1685011416112023,0.9926945500626309,4.164743435443464,190.38352527669758,77.92696025276697,0.9697876159138499
6380,7994,24.412081981942496,1.6900093752739305,135.968739042777,5.687907814143584,11.127746154014726,97.22194950911641,30.685198983169705,2.1491783109988605,-1.4567943000525947,0.06263726489908397,0.45757329012535064,3.1099523086868865,2.379063246460817,0.9581024041516918,4.291150193394986,265.6477033660589,106.84746449859747,1.4014726507713886
6381,6830,33.27262999186845,0.6233736899168775,126.64377032887604,8.156420113164076,3.6371772085065053,84.2621860318034,25.511285349656667,1.4228545624209432,-0.20079761280408612,0.2854708005341977,0.7371674852333303,1.9261364759328696,4.690746620324359,1.8718721412518071,4.133358838543549,312.65809089266355,117.72283836284785,1.2341886519696421
6382,7180,26.487684347793454,3.7689997255891625,131.70980936655658,7.337707684441609,10.326806889822876,89.67003152206544,32.95627486115281,3.3872743146765236,-3.129729189338787,0.1620433925329762,0.5427330747734351,5.964504840888622,2.096978285190258,0.9510459567791204,4.002192354960973,543.65363254278,207.1067997598319,2.1555088561993396
6383,6064,31.235150110510805,0.04673280697206149,133.44974828094303,0.7705177052316122,5.154632148667731,90.79139550589392,24.149769001719058,1.1608064123127455,0.09354223764715588,3.1272644162880647,0.2162760226806161,0.38228093055470286,1.0040776041027137,0.3400697539503776,4.167643069284136,2282.4972986247544,531.0090864440078,5.956777996070727
6384,6539,27.883868730181607,3.396644273385702,128.76725100893628,8.222325755801384,10.693809229965408,86.98488397232632,33.936668978812335,3.5625776971029115,-2.9480563900799943,0.10967393854778484,0.5473173949174834,3.3150169920185935,3.7007898642440185,1.2957129215912366,3.732287312626117,468.9932617469011,178.1183518304987,1.8849812626117037
6385,6550,9.14781240168834,1.336388402337196,89.46644295302013,1.1232323358522966,0.9294925152055369,125.89333840184564,16.240657115142618,2.012522652645239,-0.28538589989578966,24.47127497116191,0.3464622497558594,0.29010404036349097,2.003735638304845,0.3355117644239592,3.331927408307991,1040.5946937919464,413.26213821308727,5.49496644295302
6386,6608,9.099960895899894,2.3169137712992547,90.80744142705005,2.5608604358027156,5.203093799920127,127.49983359957402,21.165451943556974,0.8499147457817492,-0.3875857872196153,51.90616679978701,0.7185559095031283,0.8737880718974641,1.2533098084731098,0.3847198648828541,3.276976109058839,1144.884451544196,457.0825013312034,7.0372736954206605
6387,4467,6.989626203264509,1.4576094491141183,88.89787074497768,1.6427724020821708,4.701520647321429,129.65633719308036,21.790259225027903,2.270360537937709,-0.3433783394949777,84.91630336216518,0.35589507647923063,0.47890959467206684,0.8090669087001255,0.45700223105294363,3.3210906982421875,1214.297154017857,484.86753627232144,4.985491071428571
